ROUTEVIEWS_COLLECTOR|AS_NUMBER|PEERING_ADDRESS|PREFIXES|CC|REGION|ASNAME
route-views.amsix.routeviews.org|8821|80.249.208.12|20|CH|ripencc|TELEZUG WWZ Telekom AG TELEZUG, CH
route-views.amsix.routeviews.org|1103|80.249.208.34|886638|NL|ripencc|SURFNET-NL SURFnet, The Netherlands, NL
route-views.amsix.routeviews.org|12859|80.249.208.35|882911|NL|ripencc|NL-BIT BIT BV, NL
route-views.amsix.routeviews.org|1140|80.249.208.49|526323|NL|ripencc|SIDN, NL
route-views.amsix.routeviews.org|1103|80.249.208.50|886638|NL|ripencc|SURFNET-NL SURFnet, The Netherlands, NL
route-views.amsix.routeviews.org|6830|80.249.208.106|874563|NL|ripencc|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL
route-views.amsix.routeviews.org|24875|80.249.208.126|305|NL|ripencc|NOVOSERVE-AS, NL
route-views.amsix.routeviews.org|6667|80.249.208.127|512|FI|ripencc|EUNET-FINLAND, FI
route-views.amsix.routeviews.org|39591|80.249.208.152|875287|NL|ripencc|GLOBAL-E, NL
route-views.amsix.routeviews.org|49544|80.249.208.162|230|NL|ripencc|I3DNET, NL
route-views.amsix.routeviews.org|12414|80.249.208.165|21|NL|ripencc|NL-SOLCON SOLCON, NL
route-views.amsix.routeviews.org|16298|80.249.208.183|2|NL|ripencc|INTERBOX-AS InterBox Internet, NL
route-views.amsix.routeviews.org|51088|80.249.208.209|875032|NL|ripencc|A2B, NL
route-views.amsix.routeviews.org|21478|80.249.208.216|1|NL|ripencc|PLEX Plex ASN, NL
route-views.amsix.routeviews.org|12779|80.249.209.17|875375|IT|ripencc|ITGATE, IT
route-views.amsix.routeviews.org|34968|80.249.209.81|877679|NL|ripencc|IUNXI, NL
route-views.amsix.routeviews.org|12414|80.249.209.165|21|NL|ripencc|NL-SOLCON SOLCON, NL
route-views.amsix.routeviews.org|2119|80.249.209.192|845|NO|ripencc|TELENOR-NEXTEL Telenor Norge AS, NO
route-views.amsix.routeviews.org|39120|80.249.210.28|875401|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views.amsix.routeviews.org|5394|80.249.210.29|879317|IT|ripencc|UNIDATA Unidata S.p.A. NOC - Italy, IT
route-views.amsix.routeviews.org|34177|80.249.210.38|0|FR|ripencc|CELESTE-AS CELESTE - Internet services provider, FR
route-views.amsix.routeviews.org|38182|80.249.210.50|203|MY|apnic |EXTREMEBB-AS-MY Extreme Broadband - Total Broadband Experience, MY
route-views.amsix.routeviews.org|31449|80.249.210.71|2|BE|ripencc|AS31449 AS31449.net European Network, BE
route-views.amsix.routeviews.org|50763|80.249.210.99|626820|GB|ripencc|MCKAYCOM, GB
route-views.amsix.routeviews.org|8859|80.249.210.122|8|DE|ripencc|OSN OSN Online Service Nuernberg GmbH, DE
route-views.amsix.routeviews.org|58601|80.249.210.132|119|BD|apnic |AAMRA-ATL-BD Aamra technologies limited, BD
route-views.amsix.routeviews.org|199524|80.249.210.150|881581|LU|ripencc|GCORE, LU
route-views.amsix.routeviews.org|47957|80.249.210.248|387128|FR|ripencc|ING-AS, FR
route-views.amsix.routeviews.org|6762|80.249.211.42|163070|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.amsix.routeviews.org|30844|80.249.211.45|2585|GB|ripencc|LIQUID-AS, GB
route-views.amsix.routeviews.org|61955|80.249.211.155|591698|DE|ripencc|COLOCATIONIX-AS, DE
route-views.amsix.routeviews.org|714|80.249.211.160|1002|US|arin |APPLE-ENGINEERING, US
route-views.amsix.routeviews.org|31019|80.249.211.199|885556|NL|ripencc|MEANIE Meanie Heavy Industries, NL
route-views.amsix.routeviews.org|15943|80.249.211.221|82|DE|ripencc|WTNET-AS wilhelm.tel GmbH, DE
route-views.amsix.routeviews.org|7713|80.249.211.240|0|ID|apnic |TELKOMNET-AS-AP PT Telekomunikasi Indonesia, ID
route-views.amsix.routeviews.org|38880|80.249.212.75|919095|AU|apnic |M21-AS-AP Micron21 Datacentre Pty Ltd, AU
route-views.amsix.routeviews.org|42541|80.249.212.84|864127|DK|ripencc|FIBERBY, DK
route-views.amsix.routeviews.org|58511|80.249.212.104|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.amsix.routeviews.org|62955|80.249.212.124|22|US|arin |EBAYMTBB, US
route-views.amsix.routeviews.org|3399|80.249.212.156|874918|SE|ripencc|OBE-NET, SE
route-views.amsix.routeviews.org|293|80.249.213.7|905037|US|arin |ESNET, US
route-views.amsix.routeviews.org|39351|80.249.213.131|70|SE|ripencc|ESAB-AS, SE
route-views.amsix.routeviews.org|267613|80.249.213.223|902165|BR|lacnic |ELETRONET S.A., BR
route-views.amsix.routeviews.org|213035|80.249.213.226|256|NL|ripencc|AS-SERVERION Serverion B.V., NL
route-views.amsix.routeviews.org|16552|80.249.214.44|875712|US|arin |TIGGEE, US
route-views.amsix.routeviews.org|41805|80.249.215.106|875419|IQ|ripencc|IQ-SAWADLAND-AS, IQ
route-views.amsix.routeviews.org|3214|185.1.167.24|884993|DE|ripencc|XTOM xTom, DE
route-views.amsix.routeviews.org|211398|185.1.167.45|910340|BE|ripencc|CRAZYGROUP-AS, BE
route-views.amsix.routeviews.org|211398|185.1.167.76|883608|BE|ripencc|CRAZYGROUP-AS, BE
route-views.amsix.routeviews.org|293|2001:7f8:1::a500:293:1|139274|US|arin |ESNET, US
route-views.amsix.routeviews.org|714|2001:7f8:1::a500:714:1|162|US|arin |APPLE-ENGINEERING, US
route-views.amsix.routeviews.org|1103|2001:7f8:1::a500:1103:1|141346|NL|ripencc|SURFNET-NL SURFnet, The Netherlands, NL
route-views.amsix.routeviews.org|1103|2001:7f8:1::a500:1103:2|141346|NL|ripencc|SURFNET-NL SURFnet, The Netherlands, NL
route-views.amsix.routeviews.org|1140|2001:7f8:1::a500:1140:1|139686|NL|ripencc|SIDN, NL
route-views.amsix.routeviews.org|2119|2001:7f8:1::a500:2119:1|143|NO|ripencc|TELENOR-NEXTEL Telenor Norge AS, NO
route-views.amsix.routeviews.org|3399|2001:7f8:1::a500:3399:1|139706|SE|ripencc|OBE-NET, SE
route-views.amsix.routeviews.org|5394|2001:7f8:1::a500:5394:1|5|IT|ripencc|UNIDATA Unidata S.p.A. NOC - Italy, IT
route-views.amsix.routeviews.org|6667|2001:7f8:1::a500:6667:1|86|FI|ripencc|EUNET-FINLAND, FI
route-views.amsix.routeviews.org|6762|2001:7f8:1::a500:6762:1|25215|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.amsix.routeviews.org|6830|2001:7f8:1::a500:6830:2|138755|NL|ripencc|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL
route-views.amsix.routeviews.org|7713|2001:7f8:1::a500:7713:1|235|ID|apnic |TELKOMNET-AS-AP PT Telekomunikasi Indonesia, ID
route-views.amsix.routeviews.org|8821|2001:7f8:1::a500:8821:1|5|CH|ripencc|TELEZUG WWZ Telekom AG TELEZUG, CH
route-views.amsix.routeviews.org|12414|2001:7f8:1::a501:2414:1|8|NL|ripencc|NL-SOLCON SOLCON, NL
route-views.amsix.routeviews.org|12414|2001:7f8:1::a501:2414:2|8|NL|ripencc|NL-SOLCON SOLCON, NL
route-views.amsix.routeviews.org|12779|2001:7f8:1::a501:2779:1|139446|IT|ripencc|ITGATE, IT
route-views.amsix.routeviews.org|12859|2001:7f8:1::a501:2859:1|139617|NL|ripencc|NL-BIT BIT BV, NL
route-views.amsix.routeviews.org|15943|2001:7f8:1::a501:5943:1|12|DE|ripencc|WTNET-AS wilhelm.tel GmbH, DE
route-views.amsix.routeviews.org|16298|2001:7f8:1::a501:6298:1|1|NL|ripencc|INTERBOX-AS InterBox Internet, NL
route-views.amsix.routeviews.org|16552|2001:7f8:1::a501:6552:1|139393|US|arin |TIGGEE, US
route-views.amsix.routeviews.org|24875|2001:7f8:1::a502:4875:1|0|NL|ripencc|NOVOSERVE-AS, NL
route-views.amsix.routeviews.org|30844|2001:7f8:1::a503:844:1|202|GB|ripencc|LIQUID-AS, GB
route-views.amsix.routeviews.org|34177|2001:7f8:1::a503:4177:1|0|FR|ripencc|CELESTE-AS CELESTE - Internet services provider, FR
route-views.amsix.routeviews.org|34968|2001:7f8:1::a503:4968:1|144377|NL|ripencc|IUNXI, NL
route-views.amsix.routeviews.org|38182|2001:7f8:1::a503:8182:2|10|MY|apnic |EXTREMEBB-AS-MY Extreme Broadband - Total Broadband Experience, MY
route-views.amsix.routeviews.org|38880|2001:7f8:1::a503:8880:1|148624|AU|apnic |M21-AS-AP Micron21 Datacentre Pty Ltd, AU
route-views.amsix.routeviews.org|39120|2001:7f8:1::a503:9120:1|144450|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views.amsix.routeviews.org|39351|2001:7f8:1::a503:9351:1|318|SE|ripencc|ESAB-AS, SE
route-views.amsix.routeviews.org|39591|2001:7f8:1::a503:9591:1|55879|NL|ripencc|GLOBAL-E, NL
route-views.amsix.routeviews.org|41805|2001:7f8:1::a504:1805:1|71069|IQ|ripencc|IQ-SAWADLAND-AS, IQ
route-views.amsix.routeviews.org|42541|2001:7f8:1::a504:2541:1|140112|DK|ripencc|FIBERBY, DK
route-views.amsix.routeviews.org|47957|2001:7f8:1::a504:7957:1|140768|FR|ripencc|ING-AS, FR
route-views.amsix.routeviews.org|49544|2001:7f8:1::a504:9544:1|54|NL|ripencc|I3DNET, NL
route-views.amsix.routeviews.org|50763|2001:7f8:1::a505:763:1|143183|GB|ripencc|MCKAYCOM, GB
route-views.amsix.routeviews.org|51088|2001:7f8:1::a505:1088:1|138979|NL|ripencc|A2B, NL
route-views.amsix.routeviews.org|58511|2001:7f8:1::a505:8511:1|141568|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.amsix.routeviews.org|61955|2001:7f8:1::a506:1955:1|27967|DE|ripencc|COLOCATIONIX-AS, DE
route-views.amsix.routeviews.org|62955|2001:7f8:1::a506:2955:1|2|US|arin |EBAYMTBB, US
route-views.amsix.routeviews.org|199524|2001:7f8:1:0:a500:19:9524:1|144603|LU|ripencc|GCORE, LU
route-views.amsix.routeviews.org|213035|2001:7f8:1:0:a500:21:3035:1|4|NL|ripencc|AS-SERVERION Serverion B.V., NL
route-views.amsix.routeviews.org|267613|2001:7f8:1:0:a500:26:7613:1|146747|BR|lacnic |ELETRONET S.A., BR
route-views.amsix.routeviews.org|3214|2001:7f8:f2:e1::3214:2|144604|DE|ripencc|XTOM xTom, DE
route-views.amsix.routeviews.org|211398|2001:7f8:f2:e1:0:21:1398:1|146305|BE|ripencc|CRAZYGROUP-AS, BE
route-views.amsix.routeviews.org|211398|2001:7f8:f2:e1:0:21:1398:2|146307|BE|ripencc|CRAZYGROUP-AS, BE
route-views.amsix.routeviews.org|212983|2001:7f8:f2:e1:0:21:2983:1|1|FR|ripencc|SKYSERV, FR
route-views.amsix.routeviews.org|56662|2001:7f8:f2:e1:0:a105:6662:1|131863|PL|ripencc|EUTPNET, PL
route-views.amsix.routeviews.org|208753|2001:7f8:f2:e1:0:a520:8753:1|146987|IT|ripencc|NETSIX, IT
route-views.amsix.routeviews.org|210633|2001:7f8:f2:e1:0:a521:633:1|8|DE|ripencc|DEVSTORAGE, DE
route-views.bdix.routeviews.org|140684|103.151.196.1|5561|BD|apnic |BDIX-AS-AP Bangladesh Internet Exchange Trust, BD
route-views.bdix.routeviews.org|140684|103.151.196.5|5214|BD|apnic |BDIX-AS-AP Bangladesh Internet Exchange Trust, BD
route-views.bdix.routeviews.org|140684|2001:df3:d680::1|704|BD|apnic |BDIX-AS-AP Bangladesh Internet Exchange Trust, BD
route-views.bdix.routeviews.org|140684|2001:df3:d680::5|741|BD|apnic |BDIX-AS-AP Bangladesh Internet Exchange Trust, BD
route-views.bknix.routeviews.org|132280|203.159.68.122|607|TH|apnic |SYMPHONY-AP-TH Symphony Communication Thailand PCL., TH
route-views.bknix.routeviews.org|132280|2001:deb:0:68::122|34|TH|apnic |SYMPHONY-AP-TH Symphony Communication Thailand PCL., TH
route-views.chicago.routeviews.org|17350|208.115.136.5|884491|US|arin |MOODYS, US
route-views.chicago.routeviews.org|19151|208.115.136.18|880303|US|arin |BBO-1, US
route-views.chicago.routeviews.org|6325|208.115.136.22|167|US|arin |ILLINOIS-CENTURY, US
route-views.chicago.routeviews.org|199524|208.115.136.42|875559|LU|ripencc|GCORE, LU
route-views.chicago.routeviews.org|293|208.115.136.58|905040|US|arin |ESNET, US
route-views.chicago.routeviews.org|852|208.115.136.67|875404|CA|arin |TELUS Communications, CA
route-views.chicago.routeviews.org|17350|208.115.136.95|884491|US|arin |MOODYS, US
route-views.chicago.routeviews.org|13727|208.115.136.117|15|CA|arin |ND-CA-ASN, CA
route-views.chicago.routeviews.org|19016|208.115.136.119|412695|CA|arin |WCG-AS, CA
route-views.chicago.routeviews.org|19653|208.115.136.133|885588|US|arin |CTSTELECOM, US
route-views.chicago.routeviews.org|32709|208.115.136.134|818275|US|arin |1-JOINK, US
route-views.chicago.routeviews.org|62955|208.115.136.179|22|US|arin |EBAYMTBB, US
route-views.chicago.routeviews.org|714|208.115.136.182|1019|US|arin |APPLE-ENGINEERING, US
route-views.chicago.routeviews.org|53828|208.115.136.220|876517|US|arin |NITEL, US
route-views.chicago.routeviews.org|395570|208.115.136.229|910744|CA|arin |FIBRESTREAM, CA
route-views.chicago.routeviews.org|4775|208.115.136.231|812|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.chicago.routeviews.org|25885|208.115.137.10|878426|US|arin |FORTINET, US
route-views.chicago.routeviews.org|8220|208.115.137.35|874441|GB|ripencc|COLT COLT Technology Services Group Limited, GB
route-views.chicago.routeviews.org|49544|208.115.137.50|244|NL|ripencc|I3DNET, NL
route-views.chicago.routeviews.org|26744|208.115.137.62|365|US|arin |PCL, US
route-views.chicago.routeviews.org|16552|208.115.137.69|875146|US|arin |TIGGEE, US
route-views.chicago.routeviews.org|14630|208.115.137.100|875600|US|arin |INVESCO, US
route-views.chicago.routeviews.org|14630|208.115.137.200|875600|US|arin |INVESCO, US
route-views.chicago.routeviews.org|293|2001:504:0:4::293:1|139253|US|arin |ESNET, US
route-views.chicago.routeviews.org|714|2001:504:0:4::714:2|174|US|arin |APPLE-ENGINEERING, US
route-views.chicago.routeviews.org|852|2001:504:0:4::852:1|139766|CA|arin |TELUS Communications, CA
route-views.chicago.routeviews.org|4775|2001:504:0:4::4775:1|3|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.chicago.routeviews.org|6325|2001:504:0:4::6325:1|2|US|arin |ILLINOIS-CENTURY, US
route-views.chicago.routeviews.org|8220|2001:504:0:4::8220:1|143859|GB|ripencc|COLT COLT Technology Services Group Limited, GB
route-views.chicago.routeviews.org|14630|2001:504:0:4:0:1:4630:1|143516|US|arin |INVESCO, US
route-views.chicago.routeviews.org|14630|2001:504:0:4:0:1:4630:2|144083|US|arin |INVESCO, US
route-views.chicago.routeviews.org|16552|2001:504:0:4:0:1:6552:1|138989|US|arin |TIGGEE, US
route-views.chicago.routeviews.org|17350|2001:504:0:4:0:1:7350:1|138847|US|arin |MOODYS, US
route-views.chicago.routeviews.org|17350|2001:504:0:4:0:1:7350:2|138717|US|arin |MOODYS, US
route-views.chicago.routeviews.org|19016|2001:504:0:4:0:1:9016:1|62374|CA|arin |WCG-AS, CA
route-views.chicago.routeviews.org|19151|2001:504:0:4:0:1:9151:1|141287|US|arin |BBO-1, US
route-views.chicago.routeviews.org|19653|2001:504:0:4:0:1:9653:1|146527|US|arin |CTSTELECOM, US
route-views.chicago.routeviews.org|25885|2001:504:0:4:0:2:5885:1|0|US|arin |FORTINET, US
route-views.chicago.routeviews.org|49544|2001:504:0:4:0:4:9544:1|68|NL|ripencc|I3DNET, NL
route-views.chicago.routeviews.org|53828|2001:504:0:4:0:5:3828:1|144110|US|arin |NITEL, US
route-views.chicago.routeviews.org|62955|2001:504:0:4:0:6:2955:1|2|US|arin |EBAYMTBB, US
route-views.chicago.routeviews.org|199524|2001:504:0:4:0:19:9524:1|139358|LU|ripencc|GCORE, LU
route-views.chicago.routeviews.org|395570|2001:504:0:4:0:39:5570:1|4|CA|arin |FIBRESTREAM, CA
route-views.chile.routeviews.org|27678|200.16.114.34|907373|CL|lacnic |NIC Chile, CL
route-views.chile.routeviews.org|27678|200.16.114.53|0|CL|lacnic |NIC Chile, CL
route-views.eqix.routeviews.org|2914|206.126.236.12|874256|US|arin |NTT-LTD-2914, US
route-views.eqix.routeviews.org|3257|206.126.236.19|874279|US|ripencc|GTT-BACKBONE GTT, US
route-views.eqix.routeviews.org|6079|206.126.236.25|875098|US|arin |RCN-AS, US
route-views.eqix.routeviews.org|6939|206.126.236.37|903047|US|arin |HURRICANE, US
route-views.eqix.routeviews.org|19151|206.126.236.47|880318|US|arin |BBO-1, US
route-views.eqix.routeviews.org|32098|206.126.236.58|6021|US|arin |TRANSTELCO-INC, US
route-views.eqix.routeviews.org|6830|206.126.236.117|874725|NL|ripencc|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL
route-views.eqix.routeviews.org|41095|206.126.236.120|889613|GB|ripencc|IPTP, GB
route-views.eqix.routeviews.org|293|206.126.236.137|905033|US|arin |ESNET, US
route-views.eqix.routeviews.org|7795|206.126.236.156|445|US|arin |LUMOS, US
route-views.eqix.routeviews.org|11039|206.126.236.172|887935|US|arin |GWU, US
route-views.eqix.routeviews.org|8781|206.126.236.181|717|QA|ripencc|QA-ISP, QA
route-views.eqix.routeviews.org|398465|206.126.236.209|921749|US|arin |RACKDOG-LLC, US
route-views.eqix.routeviews.org|40934|206.126.236.218|318808|US|arin |FORTINET, US
route-views.eqix.routeviews.org|62955|206.126.236.224|21|US|arin |EBAYMTBB, US
route-views.eqix.routeviews.org|25885|206.126.236.234|894573|US|arin |FORTINET, US
route-views.eqix.routeviews.org|199524|206.126.237.22|878039|LU|ripencc|GCORE, LU
route-views.eqix.routeviews.org|4775|206.126.237.90|766|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.eqix.routeviews.org|59605|206.126.237.125|1448|BH|ripencc|ZAINGP-AS, BH
route-views.eqix.routeviews.org|26744|206.126.237.130|365|US|arin |PCL, US
route-views.eqix.routeviews.org|54054|206.126.237.179|11|US|arin |DETEQUE, US
route-views.eqix.routeviews.org|49544|206.126.237.210|244|NL|ripencc|I3DNET, NL
route-views.eqix.routeviews.org|37468|206.126.238.56|176342|AO|afrinic|ANGOLA-CABLES, AO
route-views.eqix.routeviews.org|8220|206.126.238.64|874682|GB|ripencc|COLT COLT Technology Services Group Limited, GB
route-views.eqix.routeviews.org|16552|206.126.238.92|876443|US|arin |TIGGEE, US
route-views.eqix.routeviews.org|7195|206.126.238.207|1929|CO|lacnic |EDGEUNO SAS, CO
route-views.eqix.routeviews.org|17350|206.126.238.208|884491|US|arin |MOODYS, US
route-views.eqix.routeviews.org|17350|206.126.238.209|884491|US|arin |MOODYS, US
route-views.eqix.routeviews.org|293|2001:504:0:2::293:1|139273|US|arin |ESNET, US
route-views.eqix.routeviews.org|2914|2001:504:0:2::2914:1|134703|US|arin |NTT-LTD-2914, US
route-views.eqix.routeviews.org|3257|2001:504:0:2::3257:1|138800|US|ripencc|GTT-BACKBONE GTT, US
route-views.eqix.routeviews.org|4775|2001:504:0:2::4775:1|3|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.eqix.routeviews.org|6762|2001:504:0:2::6762:1|25205|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.eqix.routeviews.org|6830|2001:504:0:2::6830:1|138758|NL|ripencc|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL
route-views.eqix.routeviews.org|6939|2001:504:0:2::6939:1|141873|US|arin |HURRICANE, US
route-views.eqix.routeviews.org|7195|2001:504:0:2::7195:1|743|CO|lacnic |EDGEUNO SAS, CO
route-views.eqix.routeviews.org|8220|2001:504:0:2::8220:1|143874|GB|ripencc|COLT COLT Technology Services Group Limited, GB
route-views.eqix.routeviews.org|8781|2001:504:0:2::8781:1|254|QA|ripencc|QA-ISP, QA
route-views.eqix.routeviews.org|11039|2001:504:0:2:0:1:1039:1|146197|US|arin |GWU, US
route-views.eqix.routeviews.org|16552|2001:504:0:2:0:1:6552:1|139277|US|arin |TIGGEE, US
route-views.eqix.routeviews.org|17350|2001:504:0:2:0:1:7350:1|139231|US|arin |MOODYS, US
route-views.eqix.routeviews.org|17350|2001:504:0:2:0:1:7350:2|135779|US|arin |MOODYS, US
route-views.eqix.routeviews.org|19151|2001:504:0:2:0:1:9151:1|141312|US|arin |BBO-1, US
route-views.eqix.routeviews.org|25885|2001:504:0:2:0:2:5885:1|0|US|arin |FORTINET, US
route-views.eqix.routeviews.org|26744|2001:504:0:2:0:2:6744:130|9|US|arin |PCL, US
route-views.eqix.routeviews.org|37468|2001:504:0:2:0:3:7468:1|57102|AO|afrinic|ANGOLA-CABLES, AO
route-views.eqix.routeviews.org|40934|2001:504:0:2:0:4:934:2|0|US|arin |FORTINET, US
route-views.eqix.routeviews.org|49544|2001:504:0:2:0:4:9544:1|68|NL|ripencc|I3DNET, NL
route-views.eqix.routeviews.org|54054|2001:504:0:2:0:5:4054:1|3|US|arin |DETEQUE, US
route-views.eqix.routeviews.org|57695|2001:504:0:2:0:5:7695:1|139982|US|ripencc|MISAKA Misaka Network, Inc., US
route-views.eqix.routeviews.org|59605|2001:504:0:2:0:5:9605:1|30|BH|ripencc|ZAINGP-AS, BH
route-views.eqix.routeviews.org|62955|2001:504:0:2:0:6:2955:1|2|US|arin |EBAYMTBB, US
route-views.eqix.routeviews.org|199524|2001:504:0:2:0:19:9524:1|140206|LU|ripencc|GCORE, LU
route-views.eqix.routeviews.org|398465|2001:504:0:2:0:39:8465:1|145118|US|arin |RACKDOG-LLC, US
route-views.flix.routeviews.org|19151|206.41.108.11|880302|US|arin |BBO-1, US
route-views.flix.routeviews.org|20940|206.41.108.17|29|NL|ripencc|AKAMAI-ASN1, NL
route-views.flix.routeviews.org|13335|206.41.108.18|2291|US|arin |CLOUDFLARENET, US
route-views.flix.routeviews.org|6939|206.41.108.23|902620|US|arin |HURRICANE, US
route-views.flix.routeviews.org|13030|206.41.108.28|718163|CH|ripencc|INIT7, CH
route-views.flix.routeviews.org|28283|206.41.108.56|954|BR|lacnic |Adylnet Telecom, BR
route-views.flix.routeviews.org|52320|206.41.108.60|888603|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.flix.routeviews.org|15280|206.41.108.66|172821|US|arin |HOSTLEASING2, US
route-views.flix.routeviews.org|61832|206.41.108.72|874547|BR|lacnic |Fortel Fortaleza Telecomunicacoes Ltda, BR
route-views.flix.routeviews.org|395880|206.41.108.79|33|US|arin |BCL-AS1, US
route-views.flix.routeviews.org|13760|206.41.108.96|878609|US|arin |UNITI-FIBER, US
route-views.flix.routeviews.org|26744|206.41.108.102|365|US|arin |PCL, US
route-views.flix.routeviews.org|199524|206.41.108.115|878084|LU|ripencc|GCORE, LU
route-views.flix.routeviews.org|62955|206.41.108.117|21|US|arin |EBAYMTBB, US
route-views.flix.routeviews.org|7195|206.41.108.146|7441|CO|lacnic |EDGEUNO SAS, CO
route-views.flix.routeviews.org|16552|206.41.108.147|875390|US|arin |TIGGEE, US
route-views.flix.routeviews.org|47957|206.41.108.152|144918|FR|ripencc|ING-AS, FR
route-views.flix.routeviews.org|263237|206.41.108.153|1385|CL|lacnic |PowerHost Telecom SPA, CL
route-views.flix.routeviews.org|263009|206.41.108.158|150170|BR|lacnic |FORTE TELECOM LTDA., BR
route-views.flix.routeviews.org|142580|206.41.108.168|872075|AU|apnic |EOPL-AS-AP Edgevirt, AU
route-views.flix.routeviews.org|13335|206.41.108.169|2291|US|arin |CLOUDFLARENET, US
route-views.flix.routeviews.org|19151|2001:504:40:108::1:11|141311|US|arin |BBO-1, US
route-views.flix.routeviews.org|20940|2001:504:40:108::1:17|1|NL|ripencc|AKAMAI-ASN1, NL
route-views.flix.routeviews.org|13335|2001:504:40:108::1:18|192|US|arin |CLOUDFLARENET, US
route-views.flix.routeviews.org|6939|2001:504:40:108::1:23|141881|US|arin |HURRICANE, US
route-views.flix.routeviews.org|13030|2001:504:40:108::1:28|48609|CH|ripencc|INIT7, CH
route-views.flix.routeviews.org|33132|2001:504:40:108::1:40|38|US|arin |FIBERNET-DIRECT, US
route-views.flix.routeviews.org|28283|2001:504:40:108::1:56|333|BR|lacnic |Adylnet Telecom, BR
route-views.flix.routeviews.org|52320|2001:504:40:108::1:60|142896|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.flix.routeviews.org|15280|2001:504:40:108::1:66|141298|US|arin |HOSTLEASING2, US
route-views.flix.routeviews.org|61832|2001:504:40:108::1:72|0|BR|lacnic |Fortel Fortaleza Telecomunicacoes Ltda, BR
route-views.flix.routeviews.org|395880|2001:504:40:108::1:79|1|US|arin |BCL-AS1, US
route-views.flix.routeviews.org|13760|2001:504:40:108::1:96|140793|US|arin |UNITI-FIBER, US
route-views.flix.routeviews.org|26744|2001:504:40:108::1:102|9|US|arin |PCL, US
route-views.flix.routeviews.org|199524|2001:504:40:108::1:115|140416|LU|ripencc|GCORE, LU
route-views.flix.routeviews.org|62955|2001:504:40:108::1:117|2|US|arin |EBAYMTBB, US
route-views.flix.routeviews.org|7195|2001:504:40:108::1:146|2610|CO|lacnic |EDGEUNO SAS, CO
route-views.flix.routeviews.org|16552|2001:504:40:108::1:147|139046|US|arin |TIGGEE, US
route-views.flix.routeviews.org|47957|2001:504:40:108::1:152|48214|FR|ripencc|ING-AS, FR
route-views.flix.routeviews.org|263237|2001:504:40:108::1:153|19|CL|lacnic |PowerHost Telecom SPA, CL
route-views.flix.routeviews.org|263009|2001:504:40:108::1:158|59939|BR|lacnic |FORTE TELECOM LTDA., BR
route-views.flix.routeviews.org|13335|2001:504:40:108::1:169|192|US|arin |CLOUDFLARENET, US
route-views.fortaleza.routeviews.org|267613|45.184.144.102|902162|BR|lacnic |ELETRONET S.A., BR
route-views.fortaleza.routeviews.org|52320|45.184.144.128|889119|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.fortaleza.routeviews.org|264479|45.184.145.15|895961|BR|lacnic |Turbozone Internet, BR
route-views.fortaleza.routeviews.org|7195|45.184.145.162|1338|CO|lacnic |EDGEUNO SAS, CO
route-views.fortaleza.routeviews.org|199524|45.184.146.59|875103|LU|ripencc|GCORE, LU
route-views.fortaleza.routeviews.org|267613|2001:12f8:0:9::102|146745|BR|lacnic |ELETRONET S.A., BR
route-views.fortaleza.routeviews.org|52320|2001:12f8:0:9::128|143791|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.fortaleza.routeviews.org|263009|2001:12f8:0:9::161|130985|BR|lacnic |FORTE TELECOM LTDA., BR
route-views.fortaleza.routeviews.org|264479|2001:12f8:0:9::145:15|74626|BR|lacnic |Turbozone Internet, BR
route-views.fortaleza.routeviews.org|7195|2001:12f8:0:9::145:162|1881|CO|lacnic |EDGEUNO SAS, CO
route-views.fortaleza.routeviews.org|268011|2001:12f8:0:9::145:237|144049|BR|lacnic |S.BARROS DE SOUZA-ME, BR
route-views.fortaleza.routeviews.org|199524|2001:12f8:0:9::146:59|137244|LU|ripencc|GCORE, LU
route-views.gixa.routeviews.org|37623|196.201.2.31|2|GH|afrinic|SURFLINE_GHANA_AS, GH
